id,reference
M0974,"Dehnerová, H., Večeřa, P. 2014: Olomouc (k.ú. Olomouc-město, okr. Olomouc). Přehled výzkumů 55-1, 183-184."
M1299,"Diviš, J. 1999: Sušice (okr. Přerov). Přehled výzkumů 39 (1995–1996), 304–306."
B0123,DN-1018
B0179,DN-1032
B0017,"Dobeš, M. 2014: Objekt kultury nálevkovitých pohárů z areálu bohnické psychiatrické léčebny. Archeologia Pragensia 22, 444-449."
B0289,"Dobeš, M. 2016: Časně eneolitická výšinná lokalita na Okrouhlíku v Praze-Libni. Archeologia Pragensia 23, 15-31."
B0182,"Dobeš, M., Beneš, Z. 2018: Nový nález michelsbersko-baalberského horizontu ze středních Čech (39. stol. BC): hrob (?) z Chotýše, okr. Kolín. Archeologie ve středních Čechách 22/1, 109–119"
B0127,"Dobeš, M., Kostka, M. 2008: Další sídliště raného a starého eneolitu v Praze-Ďáblicích. Archeologie ve středních Čechách 12/1, 71-106"
B0127,"Dobeš, M., Kostka, M. 2009: Dodatek k pramenům raného eneolitu z intravilánu Prahy-Ďáblic. Archeologie ve středních Čechách 13/1, 161-166."
B0125,"Dobeš, M., Kostka, M., Stolz, D. 2010: K periodizaci mladších nálevkovitých pohárů: sídliště v okolí Řepné ulice v Praze-Ďáblicích. Archeologie středních Čech 14/2, 605-642."
B0176,"Dobeš, M., Stránská, P., Křivánek, R., Limburský, P. 2016: Časně eneolitické ohrazení ve Vliněvsi. Příspěvek k povaze kontaktu mezi jordanovskou a michelsberskou kulturou v Čechách. Památky archeologické CVII, 51-115."
M0046,"Dohnal, V. 1977: Pravěk Velkobystřicka. In: Velká Bystřice, minulost a současnost. Ostrava, 11-22"
M0599,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0601,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0670,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0715,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0718,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0721,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0722,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M0723,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M1207,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M1486,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
M1575,"Doležel, J. 1985: Pravěké a raně středověké osídlení Tišnovska - předběžné výsledky povrchového průzkumu v letech 1979-1983 (okr. Blansko, Brno – venkov). Přehled výzkumů 1983, 85-89."
B0049,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Magisterská diplomová práce, KA FF UHK, Hradec Králové."
B0093,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové"
B0262,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové"
B0328,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové"
B0405,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové"
B0429,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové"
B0542,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové"
B0009,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0087,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0095,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0096,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0137,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0146,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0156,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0169,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0170,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0178,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0193,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0198,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0225,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0297,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0299,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0310,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0319,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0320,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0330,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0357,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0381,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0412,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0469,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0492,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0495,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0562,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
B0585,"Doležel, J. 2012: Kultura nálevkovitých pohárů ve východních Čechách. Manuscript of MA thesis, University of Hradec Králové. Hradec Králové."
M1277,"Dostál, B. 1958: Pravěké sídliště u Strachotic. Podyjí, 7-10."
M0362,"Dostál, B. 1963: Pravěké nálezy z Horních Dunajovic. Sborník prací Filosofické fakulty brněnské university E 8, 5-14"
M1133,"Drahošová, V. 1986: Neolitické osídlenie v Radošovciach-Vieske. Archeologické výskumy a nálezy na Slovensku v roku 1985, 74-76"
M1133,"Drahošová, V. 1988: Druhá sezóna výskumu v Radošovciach-Vieske. Archeologické výskumy a nálezy na Slovensku v roku 1987, 42-43."
M1132,"Drahošová, V. 1988: Lengyelské sídlisko v Radošovciach-Vieske. Archeologické výskumy a nálezy na Slovensku v roku 1987, 42-43."
M0197,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0263,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0324,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0325,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0536,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0537,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0539,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0584,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0585,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0586,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0587,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0589,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M0590,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M1191,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M1195,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
M1197,"Drahošová, V. 2005: Neolitické a eneolitické osídlenie Záhoria. In I. Cheben, I. Kuzma (eds.): Otázky neolitu a eneolitu našich krajín – 2004. Nitra, 13-20."
B0392,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách 23/1, 113-156."
B0018,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0019,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0167,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0223,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0264,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0288,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0378,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156"
B0218,"Dufek, J. 2019: Pražská plošina, země neolitických sídlišť. Archeologie ve středních Čechách23/1, 113-156."
B0283,DUPL_OS_5004
B0585,DV1056
B0052,DV8007
B0235,DV8021
B0455,DVS-898
M0277,"Eder, J. 1980: Falkenstein. Fundberichte aus Österreich 19, 332."
M1511,"Eder, J., Neugebauer-Maresch, C. 1980: Wultendorf. Fundberichte aus Österreich 19, 370-371"
M0134,"Eichler, K. 1891: Paměti panství Veverského. Self-published. Brno."
M0287,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0288,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0289,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0290,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0292,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0428,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0429,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0531,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M1296,"Elschek, K., Marková, K. 2000: Archeologický výskum a prieskum na Záhorí v záujmovom území podzemných zásobníkov plynu. Archeologické výskumy a nálezy na Slovensku v roku 1998, 53-64."
M0893,"Faltýnek, K. 2011: Litovel (k.ú. Nasobůrky, okr. Olomouc). Přehled výzkumů 52-1, 166."
M1201,"Faltýnek, K. 2011: Senička (okr. Olomouc). Přehled výzkumů 52-1, 173-174."
M0407,"Faltýnek, K. 2011a: Litovel (k.ú. Chořelice, okr. Olomouc). Přehled výzkumů 52-1, 166."
M1393,"Faltýnek, K. 2017: Litovel (k.ú. Rozvadovice, k.ú. Unčovice, okr. Olomouc). Přehled výzkumů 58-1, 194-195."
M0833,"Faltýnek, Šlezar 2016"
M1521,"Farkaš, Z. 1981: Záchranno-zisťovací výskum v Bratislave-Záhorskej Bystrici. Archeologické výskumy a nálezy na Slovensku v roku 1980-1, 62"
M1024,"Farkaš, Z. 2013: Záchranný výskum v jaskyni Dzeravá skala pri Plaveckom Mikuláši – výskumná sezóna 2005 (Slovensko). Přehled výzkumů 54-1, 73-81."
M1194,"Farkaš, Z., Choma, I., Nemečková, N. 2019: Záchranný výskum v Senici. Archeologické výskumy a nálezy na Slovensku v roku 2014, 52-53"
M0056,"Floder, F., Salaš, M. 2002: Blučina (okr. Brno-venkov). Přehled výzkumů 43/2001, 129."
M0322,"FÖ 6, 1951–55, 11"
M0323,"FÖ 7, 1956–60, 11"
M0559,"Fojtík, A., Popelka, M. 2018: Kroměříž (okr. Kroměříž). Přehled výzkumů 59-1, 148."
M1044,"Fojtík, A., Popelka, M. 2018: Napajedla (k.ú. Pohořelice u Napajedel, okr. Zlín). Přehled výzkumů 59-1, 148."
M0610,"Fojtík, A., Popelka, M. 2019: Otrokovice (k.ú. Kvítkovice, okr. Zlín). Přehled výzkumů 60-1, 181."
